timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,macd_histogram,macd_divergence,macd_slope,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,bollinger_mavg,bollinger_hband,bollinger_lband,bollinger_width,timeframe
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.26956,35.23525831683676,-2428.6458093112888,-2392.7170413465437,-35.92876796474502,35.92876796474502,129.6910400934721,38211.085,40243.585,39227.335,42502.585,40102.7845,45978.59491074123,34226.97408925877,11751.620821482458,1d
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.49682,37.80158760028458,-2263.439372664703,-2366.861507610176,103.42213494547286,103.42213494547286,165.20643664658564,37008.585,40237.354999999996,38622.97,42502.585,39917.8955,45793.02746186223,34042.76353813777,11750.263923724458,1d
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.66527,36.80715630477686,-2130.9513738941387,-2319.679480866969,188.72810697283012,188.72810697283012,132.48799877056445,35918.575,39993.585,37956.08,42502.585,39720.859000000004,45591.59622397385,33850.12177602616,11741.474447947694,1d
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.2458,40.27982638913899,-1956.1880543571533,-2246.9811955650057,290.7931412078524,290.7931412078524,174.76331953698536,35918.575,38708.585,37313.58,42502.585,39507.7395,45233.84001310796,33781.638986892045,11452.201026215916,1d
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.44663,41.624131454290215,-1778.8091794565844,-2153.346792343322,374.5376128867374,374.5376128867374,177.37887490056892,36091.185,38708.585,37399.884999999995,42502.585,39247.335999999996,44612.60992931361,33882.062070686385,10730.547858627222,1d
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.6813,34.935597788364404,-1763.0143437999286,-2075.2803026346432,312.26595883471464,312.26595883471464,15.794835656655778,37386.104999999996,38708.585,38047.345,42502.585,38964.148499999996,44196.34756076282,33731.94943923717,10464.39812152565,1d
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.10999,37.43572017260286,-1697.422784880342,-1999.708799083783,302.286014203441,302.286014203441,65.59155891958653,37386.104999999996,38708.585,38047.345,42502.585,38676.731,43599.790421164085,33753.671578835914,9846.118842328171,1d
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.95874,56.08868784537076,-1286.6498793464125,-1857.097015136309,570.4471357898965,570.4471357898965,410.7729055339296,38639.67,38708.585,38674.1275,42502.585,38601.229,43292.446311068896,33910.0116889311,9382.434622137793,1d
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34372,55.290492017167225,-965.4456954739944,-1678.766751203846,713.3210557298517,713.3210557298517,321.20418387241807,39034.350000000006,38708.585,38871.4675,42502.585,38516.775499999996,42935.96472680795,34097.58627319204,8838.378453615907,1d
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.16704,58.59560412888912,-623.152893916129,-1467.6439797463026,844.4910858301737,844.4910858301737,342.29280155786546,39453.0,38708.585,39080.792499999996,42502.585,38525.738,42975.40558082674,34076.07041917326,8899.335161653478,1d
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62006,62.9113036257966,-231.47627851990546,-1220.4104395010233,988.9341609811179,988.9341609811179,391.6766153962235,40375.25,38708.835,39542.042499999996,42502.585,38600.131499999996,43343.275924367386,33856.987075632605,9486.288848734781,1d
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387,63.48160722329701,94.22450309844862,-957.483450981129,1051.7079540795776,1051.7079540795776,325.7007816183541,40871.0,39204.585,40037.792499999996,42502.585,38719.2805,43866.41596905999,33572.14503094001,10294.270938119982,1d
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729,64.43813198322289,374.63264250772045,-691.0602322833591,1065.6928747910797,1065.6928747910797,280.4081394092718,40871.0,39204.585,40037.792499999996,42502.585,38903.871,44558.90296304604,33248.839036953956,11310.063926092087,1d
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091,59.93967671285753,520.0738612186033,-448.83341358296667,968.9072748015699,968.9072748015699,145.44121871088282,41035.5,39369.085,40202.292499999996,42502.585,39256.377499999995,45129.1911281608,33383.56387183919,11745.627256321604,1d
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687,54.68312615878242,538.6156267474289,-251.34360551688758,789.9592322643165,789.9592322643165,18.541765528825636,41035.5,39369.085,40202.292499999996,42502.585,39621.493,45313.3737141612,33929.612285838804,11383.761428322396,1d
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681,53.974827408936775,534.5713048483885,-94.16062344383235,628.7319282922209,628.7319282922209,-4.044321899040369,41423.865000000005,39369.085,40396.475000000006,42502.585,39920.159,45497.63033082655,34342.68766917345,11154.942661653098,1d
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08113,53.193077444734435,512.2113226785077,27.113765780635674,485.09755689787204,485.09755689787204,-22.359982169880823,43332.005000000005,39369.085,41350.545,42502.585,40189.8245,45630.633527960366,34749.01547203964,10881.618055920728,1d
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306,55.24338122182751,527.3281306915233,127.1566387628132,400.17149192871005,400.17149192871005,15.116808013015543,43468.78,39369.085,41418.932499999995,42502.585,40468.7055,45788.821264835846,35148.58973516415,10640.231529671699,1d
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576,62.593626093939605,693.418072802102,240.408925570671,453.009147231431,453.009147231431,166.0899421105787,43685.78,39369.085,41527.432499999995,42502.585,40855.4815,46179.95940713858,35531.00359286142,10648.955814277157,1d
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.8727,59.10080286200443,762.092322913777,344.7456050392922,417.34671787448485,417.34671787448485,68.67425011167506,43685.78,39369.085,41527.432499999995,42502.585,41191.1545,46386.33979142269,35995.969208577306,10390.370582845382,1d
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99494,45.44146998509952,539.3486462444198,383.6662132803177,155.68243296410208,155.68243296410208,-222.74367666935723,42947.104999999996,39369.085,41158.095,41810.61,41331.1115,46289.7690535367,36372.4539464633,9917.315107073402,1d
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92241,43.688667661233836,315.51051043516054,370.0350727112863,-54.52456227612578,54.52456227612578,-223.83813580925926,42635.5,39369.085,41002.292499999996,40732.715,41421.4915,46209.10042745915,36633.882572540846,9575.2178549183,1d
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.0551,44.13767088715589,144.8977201522939,325.00760219948785,-180.10988204719393,180.10988204719393,-170.61279028286663,42100.7,40664.005000000005,41382.3525,40732.715,41531.362,46084.09071129607,36978.63328870393,9105.457422592139,1d
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29011,38.75968455835919,-125.42122061237023,234.92183763711625,-360.3430582494865,360.3430582494865,-270.31894076466415,41375.7,40664.005000000005,41019.8525,40732.715,41527.3615,46090.98178049295,36963.74121950705,9127.240560985898,1d
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68496,35.016239425569665,-445.7644224010728,98.78458562947844,-544.5490080305512,544.5490080305512,-320.3432017887026,40775.7,40664.005000000005,40719.8525,40453.585,41443.04,46267.75835119477,36618.321648805235,9649.436702389532,1d
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.94589,40.50192868404693,-594.1705842309457,-39.80644834260639,-554.3641358883393,554.3641358883393,-148.40616182987287,40550.7,40988.005000000005,40769.3525,40453.585,41509.7385,46112.99318696732,36906.48381303268,9206.509373934634,1d
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.732,37.749249422182665,-781.8742086363491,-188.22000040135492,-593.6542082349941,593.6542082349941,-187.7036244054034,40550.7,41035.5,40793.1,40243.585,41506.658500000005,46121.21336105936,36892.10363894065,9229.109722118708,1d
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29458,42.383109223037266,-834.0947211062521,-317.3949445423344,-516.6997765639178,516.6997765639178,-52.22051246990304,39436.125,40071.64,39753.8825,40237.354999999996,41344.3065,46161.935450922494,36526.6775490775,9635.25790184499,1d
2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57125,45.96960371380082,-794.3493708065434,-412.7858297951762,-381.56354101136725,381.56354101136725,39.74535029970866,39243.494999999995,40071.64,39657.5675,39993.585,41236.135500000004,46141.815142134685,36330.45585786532,9811.359284269362,1d
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.2568,45.61835781325569,-762.3300864314733,-482.69468112243567,-279.63540530903765,279.63540530903765,32.01928437507013,37641.08,40071.64,38856.36,39369.085,41072.928,46032.30769873851,36113.54830126149,9918.759397477013,1d
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.44719,40.9550921789883,-841.6451190557855,-554.4847687091057,-287.1603503466798,287.1603503466798,-79.31503262431215,37383.3,40071.64,38727.47,39369.085,40765.882000000005,45762.24018874706,35769.52381125295,9992.716377494115,1d
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.63858,58.53778184164071,-458.5653854246193,-535.3008920522084,76.73550662758907,76.73550662758907,383.07973363116616,39274.06,40071.64,39672.85,39369.085,40721.7325,45616.04259108646,35827.42240891354,9788.62018217292,1d
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.09873,61.396869204630086,-52.597327617586416,-438.760179165284,386.1628515476976,386.1628515476976,405.9680578070329,39635.64,40071.64,39853.64,39369.085,40724.1565,45625.73969079527,35822.57330920472,9803.166381590549,1d
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65081,59.54489476741531,223.9310063066514,-306.22194207089694,530.1529483775483,530.1529483775483,276.5283339242378,39861.14,40071.64,39966.39,39369.085,40744.033500000005,45693.399461729525,35794.667538270485,9898.73192345904,1d
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61021,54.703930325781016,323.2419117309764,-180.32917131052227,503.5710830414987,503.5710830414987,99.31090542432503,39861.14,40071.64,39966.39,39369.085,40748.047,45702.81984446015,35793.274155539846,9909.545688920305,1d
